id,chemical_signature_1,gill-color,spore-print-color,veil-type,cap-surface,region,ring-type,stalk-color-below-ring,local_humidity_index,spore_dispersal_score,chemical_signature_2,stalk-color-above-ring,fiber_thickness_score,soil_mineral_level,ring-number,risk_synergy_index,chemical_signature_3,stalk-root,has_ring_flag,habitat,pore_density_index,forest_canopy_density,cap_radiation_index,stalk-surface-below-ring,gill-attachment,airflow_intensity,stalk-shape,bruises,population,stalk-surface-above-ring,gill-size,surface_moisture_level,gill-spacing,veil-color,cap-color,dark_spore_flag,cap-shape,cap_firmness_index,is_dangerous
3561,-0.8232229135321648,p,k,p,y,region_other,p,g,-0.3501647581944946,-1.2125094105553917,0.2640819004273793,p,1.5095780115292639,-0.9599833005942522,o,0.0,-0.756064775887046,b,1,d,0.30480357503454314,-0.2554424703726508,0.21111718729257611,s,f,0.3696944161224986,t,t,y,s,b,0.11474098946722232,c,w,g,1,f,-1.1075035674330105,0
4186,-0.38726501295173105,p,n,p,y,region_other,p,w,-0.4937166914312762,-0.03819432329989373,0.24569416152963058,p,-0.10422170071931648,-1.215083280432434,o,0.0,-0.5340670835932109,b,1,d,0.36441363656747366,-2.2483248241308518,0.07937420022720762,s,f,-0.36416725414515044,t,t,y,s,b,-1.469888281330458,c,w,n,1,f,2.1519321985173097,0
17,1.0035683801007398,n,k,p,s,region_forest,p,w,-2.0334351327657414,0.5580692655389013,-0.11179521893030059,w,0.46315757880215236,-1.847759956698432,o,1.0,-0.09350731603377826,e,1,g,-1.0166981839843838,0.17233701507353966,0.10704989719996065,s,f,0.7331180444673399,e,t,s,s,n,0.08538747551620776,c,w,n,1,x,1.6551559430374538,1
6039,-0.6039704365934843,b,w,p,s,region_other,e,p,-1.211331717970433,-0.2619659125114965,-0.20774077640554586,p,-0.554007841714573,-0.20526008145346628,o,0.0,0.5091813708609836,?,1,d,0.029774107289188556,-0.7096298752305431,0.10787822088448609,k,f,-0.43613453898213017,t,f,v,k,n,1.3014505212159744,c,w,n,0,f,1.3516423300834972,0
7536,0.23074437424118724,y,w,p,y,region_other,n,c,0.5204132646001522,-0.4203205504745922,1.36409216841852,c,0.23765598182268302,1.4390090852924293,n,0.0,0.2571033364319212,c,0,d,0.7773499726447831,-1.3479823049918493,0.04525595884251286,y,f,-0.5823525727704497,e,f,c,k,b,-2.221081008948797,c,w,c,0,f,-0.9950616743737619,0
4983,0.18640915515489895,g,h,p,y,region_plains,l,n,-0.7168258449138997,-0.25745163372988183,-0.4726959767483162,n,-1.6391525428184939,0.3244299295378675,o,0.0,0.05150372172788072,b,1,p,-1.1112764360961032,-0.27416606949505,-0.7307484146131932,k,f,0.24181272394637882,e,f,y,k,b,-0.6006533922317264,c,w,y,1,x,-1.4872041554124842,1
3129,-0.4512996308688463,w,n,p,y,region_other,p,w,-0.06070480905266094,1.627328013705748,0.16842402345058405,p,-0.6050055787469973,1.2904386342492615,o,0.0,-0.9981341623283088,b,1,d,-0.37915376829136604,-1.1770893986396413,1.2096484257405158,s,f,0.9806893097020153,t,t,y,s,b,-0.17469193912868208,c,w,n,1,f,-1.241897032275837,0
6835,-0.16820040224085472,b,w,p,y,region_plains,e,p,0.45927823244227334,0.021009215631353766,-0.31800966970327765,w,0.22838794357052136,-0.036975854215526155,o,0.0,0.12550757828046666,?,1,p,1.9795201755651237,1.8981794757946238,0.29730531461907955,k,f,-0.6120070763377907,t,f,v,k,n,0.5281278705764487,c,w,e,0,f,-0.5631658532600368,0
5415,-1.0851356798239251,e,w,p,s,region_wetlands,e,e,-1.8959042605987242,-0.9053361928133765,0.39220724279724173,w,0.6780008595933984,-0.7283980786421513,t,0.0,-0.7545954823753436,?,1,w,-1.076812109435623,-0.0971309880915355,-0.06451659529545162,s,f,-0.45630702960270386,e,t,c,s,b,2.085685445649907,c,w,b,0,f,-1.8712735061590444,0
4116,0.3091842890753219,g,h,p,f,region_other,l,n,0.8286686112779417,0.9170405175224581,-0.1267002410252086,n,-0.0033975743155099563,2.0025165270799157,o,0.0,0.12761308100391092,b,1,d,0.9751243583746256,0.39114470258914547,-0.38158039605530264,k,f,-0.6703423089764105,e,f,v,k,b,-0.20133858777335667,c,w,y,1,x,0.4490114461762098,0
4820,0.23697847179148795,w,h,p,s,region_forest,p,w,-0.38699920869283194,-0.4960400980835765,-0.4252609612167383,w,1.594569624646052,-0.30902402813013163,o,1.0,0.29597070526596453,b,1,g,0.4426983390910839,-1.102752696288951,1.4337189482317945,f,f,-0.4913144927766032,t,t,v,f,b,-1.155260785687539,c,w,w,1,f,0.5450850422541684,1
3897,-1.242636784284564,w,k,p,f,region_other,p,g,-0.6213820779512365,0.22911446454416073,0.4244801977686542,g,-0.4316627532810899,-0.10165518196712718,o,0.0,-1.2011833790505775,b,1,d,0.037977806359301605,0.7155991676671578,-0.5801971919274209,s,f,2.5059902129986313,t,t,v,s,b,0.15292426776732435,c,w,g,1,f,0.26558584114610917,0
2239,-0.7542780547108249,p,k,p,f,region_other,p,w,-1.3228032018394589,-0.13484949451467212,0.43473136040129096,g,-0.6207193775257933,0.20276790523947286,o,0.0,-1.0202562633410586,b,1,d,1.1348977797797064,0.297842021391805,-0.7193511250739829,s,f,1.5420885830879563,t,t,y,s,b,0.07945940555333818,c,w,e,1,x,0.7546818153724143,0
3193,0.35043044910573795,p,h,p,f,region_other,l,n,1.295074961567485,-0.7236175137239323,-0.11938206124806985,b,-0.27875380978808095,1.0414629533846436,o,0.0,0.29719448171716145,b,1,d,-0.6231143950882339,0.2810627992385463,1.919093918821539,k,f,-0.16801222784530717,e,f,v,k,b,-0.9850782835302282,c,w,y,1,f,0.2753730968446809,0
2525,-0.6889948375004643,n,k,p,y,region_other,p,w,-0.5025071482467078,1.3572013928849131,0.3673308317006703,w,-0.665068226808882,0.6050962452008223,o,0.0,-1.0673196545108667,b,1,d,1.3793225231066775,-0.7128986065201796,-0.9401074175561993,s,f,-0.6789328777082991,t,t,v,s,b,-0.8227978596840445,c,w,n,1,x,-1.09228941964754,0
2381,-0.8876706625974669,n,k,p,f,region_other,p,g,-0.05487928092386909,-0.26751402925542095,0.3525734933434725,g,0.4595081467930158,-1.4210810512139673,o,0.0,-1.0273867705688764,b,1,d,0.6498504110094099,0.8067279945094865,-0.7899533267381195,s,f,1.273055306855647,t,t,v,s,b,-0.9324603242874541,c,w,e,1,x,0.7943605856718889,0
4574,0.40224383777390105,g,h,p,y,region_plains,l,p,2.1459154090017702,3.284187490065849,-0.2582156926589766,b,-0.3518131671247829,0.19164287128926552,o,0.0,-0.036086663486744955,b,1,p,-0.2580520802808653,0.23428607121888012,1.0153164459472717,k,f,-0.8451708688957704,e,f,v,k,b,-0.4280817013801334,c,w,g,1,f,0.1919644729574794,0
1447,-0.8867378032504893,p,n,p,f,region_forest,e,w,0.37366369261082527,-0.5082305267716931,0.5159796365347099,w,0.7415454953217128,-0.26368775124625893,o,1.0,-1.2698246154449695,e,1,g,-0.6758348617693668,-0.5190582087634449,-0.5730119226360159,f,f,-0.9870698877249108,t,f,s,f,b,0.3956064622187181,w,w,g,1,f,-0.3123025006102262,0
1744,-0.8052121906581323,w,n,p,y,region_forest,p,w,1.2990420321616967,-1.222400282760237,0.9840378643167786,w,-0.03613881606570128,-0.10035380119724263,o,1.0,0.9584673551251093,r,1,g,-1.9017540205651637,-1.2065345937841756,-0.6900830193755536,y,f,-0.7484338202734786,e,t,y,s,b,-1.3201728363818164,c,w,n,1,f,-0.8933182918426733,0
2986,-0.6025400632434983,w,k,p,f,region_other,p,p,0.6206150308218565,0.8544088216360625,0.23770456029483025,g,-0.157022910411986,0.6664089659756919,o,0.0,-1.407296344856133,b,1,d,-0.1903049703885619,-0.06041212282141654,1.175564400114128,s,f,0.12816875483378384,t,t,y,s,b,-1.8631748076228203,c,w,g,1,x,1.4037590002094607,0
3524,-0.7389481883621113,w,n,p,f,region_other,p,g,1.7105410456178778,-0.6377945208438099,0.5871288898614313,w,-0.3270300350134934,-1.978133177194981,o,0.0,-1.1853072866149033,b,1,d,2.0526054076397577,-0.5832640554948183,1.4814658531019653,s,f,-0.5266976305535968,t,t,y,s,b,-0.36869101971730817,c,w,e,1,f,0.7133530568794273,0
142,-0.4438963570724876,k,n,p,f,region_urban,p,w,-1.7750807881181063,-0.003992131302091794,0.38262701110905456,w,-1.3194399217915642,0.32656208146301,o,0.0,-0.9268444821655838,e,1,u,-0.7943709658251785,0.4764311595458362,-0.10424785881768561,s,f,-0.9077142653535073,e,f,v,s,n,-1.1760626301786028,c,w,n,1,s,1.3167806635714312,0
4654,0.03741018002025409,h,h,p,f,region_other,l,p,0.17645458417181123,1.017405947078199,-0.1890125603743667,n,0.39855009082788334,-0.6168044353951512,o,0.0,0.24130513153963157,b,1,d,-0.8410817757246354,0.49071488846976496,-1.2822916238742912,k,f,-0.5524156084680637,e,f,y,k,b,-1.427767294515647,c,w,g,1,f,-0.7971880004372696,0
448,-0.6872197133603695,w,k,p,s,region_forest,p,w,0.36149172780812594,1.6382351558850563,0.9603689923899703,w,-0.07882295652807315,0.3228351392350368,o,1.0,0.45673768600243475,c,1,m,1.1622060379698909,0.4310353377008912,0.6654799007934942,s,f,0.6477687460837351,e,t,s,s,b,-0.12876000322986444,c,w,w,1,b,1.420791527413573,0
3738,0.6655084070774783,p,k,p,f,region_other,p,w,-1.2401543809109614,0.4343761247059582,-1.9385285060870823,w,-1.6804221950774916,0.6719648589952892,o,0.0,-1.3611695458768593,b,1,d,0.18380527207591565,-0.6842915057606637,-0.8643465585004859,s,f,-1.9339368547305875,e,f,s,s,n,-0.07544381118681319,w,w,w,1,x,0.9777803770591094,1
6526,-0.539423682804596,b,w,p,s,region_meadow,e,w,-1.531834798985652,-0.9415969559718825,1.373085779371454,w,2.44538176003435,2.137914572139468,o,0.0,-0.10160568072310364,?,1,l,0.09785848657108018,-0.08099011322368382,-2.2164249956682736,s,f,0.7073553360376972,t,f,v,k,n,-2.721575936347919,c,w,n,0,f,-0.43898303698163843,0
7139,-0.07897551772006906,b,w,p,s,region_other,e,w,0.4938673667413012,0.43313127324677453,1.1747765718442367,p,-0.2749214450408057,2.2630134315353763,o,0.0,-0.4039526577428112,?,1,d,-0.19700983203009287,-0.6529837237852029,-2.102033780814092,k,f,-0.5317326756351866,t,f,v,k,n,0.12141569218930978,c,w,n,0,k,-0.737785120469242,0
4689,0.22045199525179404,h,h,p,f,region_other,l,b,0.06575038730021265,-1.2647727514093283,-0.6617054998839919,b,-1.5591657403189805,-1.2491501910279854,o,0.0,-0.36548988957808193,b,1,d,-1.098012857063154,0.8519412312813651,-0.37888121437199895,k,f,0.3200161486731779,e,f,v,k,b,1.4834020056591668,c,w,g,1,f,-0.03745027058518372,0
2595,-1.0543980986861865,n,k,p,f,region_other,p,w,-1.8527202565849692,-0.19101466515706886,0.5117362109025794,w,-1.0013668007413803,-2.183686555072161,o,0.0,-1.0847515229418783,b,1,d,0.7000808154235166,-0.2892780969848163,-0.9838326655436871,s,f,1.2128212975524073,t,t,y,s,b,1.1480919392975795,c,w,g,1,x,1.0947172217477035,0
1926,-0.9347395977024929,p,k,p,f,region_forest,e,w,-0.2587815255134525,-0.162008402971409,0.1764377058581329,w,0.1888559614921242,0.48466431975244095,o,1.0,-0.9888697209225122,e,1,g,-0.4978325527867471,-1.3178259254741314,-0.19943911489563776,f,f,-0.19359496511467444,t,f,s,s,b,-0.2361437378448574,w,w,n,1,x,0.9919595139646692,1
1739,1.0894415202511314,p,n,p,s,region_urban,p,w,-0.12578932963620523,0.22155900735283976,-0.02181771200264484,w,-0.36179777655643863,1.306604949800896,o,0.0,0.4633894518500966,e,1,u,-0.7086289546474477,-1.080770333227261,1.92875352084312,s,f,-0.7643471248576045,e,t,v,s,n,0.11542925964393813,c,w,w,1,f,0.8183072508566308,1
4994,-0.030209026021562335,h,h,p,f,region_plains,l,p,0.4258831515479462,-0.7235478950208356,-0.5220269172399907,p,1.1898225060437562,-0.9348149795987729,o,0.0,0.204627844026513,b,1,p,0.9014720980926193,-0.946706319080377,-0.2617716833150822,k,f,-0.8845454704351168,e,f,y,k,b,0.023610184746445658,c,w,g,1,f,2.0475051100986446,1
3620,-1.201334894147576,p,n,p,f,region_other,p,w,-0.13279086095405415,-1.2807444989553813,0.23322644100450515,w,-0.7769783340232094,-2.084797620648977,o,0.0,-0.681042739655924,b,1,d,-0.07092630413176004,3.0968250435724,-0.334393639767316,s,f,-0.3425516930609106,t,t,y,s,b,0.9558026707414893,c,w,e,1,f,0.4581119082588428,0
3826,0.9328137143867495,n,k,p,f,region_other,p,w,-1.2256429906628472,0.5607950478340197,-1.582585237358937,w,-0.5509048691074369,0.647538312613536,o,0.0,-1.1444897968038428,b,1,d,0.30736669484478885,-1.2146552149625294,1.422027564457721,s,f,0.7588973947970571,e,f,v,s,n,-0.15345497244086595,c,w,w,1,x,-1.2727444417427711,0
4037,0.08545743118510232,p,h,p,f,region_forest,l,n,0.20274718171107384,0.3263654707194063,-0.7179182797214454,p,-0.15687644190400146,-1.4668262672468326,o,1.0,0.10127315130680553,b,1,g,-0.393281342596678,0.22768837651154944,0.6280586667439046,k,f,0.07961328316487362,e,f,v,k,b,-0.0246214955486157,c,w,g,1,f,-0.8143015702481182,1
7095,-0.28069803889650036,b,w,p,s,region_meadow,e,p,-0.5259160238108741,1.569420486384172,-0.435305721237058,w,0.029624431145688204,2.3668815018203206,o,0.0,0.4580585323629227,?,1,l,-0.5243806203034944,1.4633234722783097,-0.7096875676633542,s,f,1.9685948616144304,t,f,v,s,n,-0.9095651836705638,c,w,e,0,k,-0.8334954535324218,0
3138,-0.15876855082645044,g,h,p,f,region_plains,l,n,0.007168599713838149,-1.1231253294128958,-0.5447842843163241,n,0.6755012209499964,0.8919265941734552,o,0.0,-0.27248314551221353,b,1,p,0.7011270681207006,-0.37750363285518906,-0.25953362927563556,k,f,-1.0055223813941938,e,f,v,k,b,0.6927219830149257,c,w,y,1,x,0.6714865628096328,1
5852,0.3908516574586106,g,h,p,y,region_forest,l,p,-1.2006756714757405,0.831144162081211,-0.2021747930906958,p,-2.000796020839565,1.1067890954354953,o,1.0,0.030232609294072503,b,1,g,0.5484551207022819,-0.21691906503792374,1.455667857763793,k,f,-1.3969465625165414,e,f,y,k,b,-0.5745578200175339,c,w,y,1,f,0.06183588652156771,1
5709,-0.3825263419541527,b,w,p,y,region_plains,e,w,0.7611793068510843,-2.167939930791464,-0.4855360540276022,p,-1.2534925518935218,0.7124643005292007,o,0.0,0.01509792346653327,?,1,p,0.6243109641748374,-0.6804323005523063,1.183995075905101,k,f,-0.882337409775671,t,f,v,s,n,-1.6657694887715633,c,w,e,0,x,-0.7378534140418211,0
6513,-0.08621264036465648,b,w,p,s,region_other,e,p,0.2795281632817667,-0.26599576201822456,-0.04563475619642654,p,-1.2247415662471461,2.8808505077595252,o,0.0,0.6514846726831252,?,1,d,0.7904818851020895,0.35958219462703994,1.1974222341796168,s,f,-0.6679990646556301,t,f,v,s,n,0.15530731811163848,c,w,e,0,x,-0.7691045476676663,0
7952,-0.7847917351596654,w,w,p,s,region_plains,p,w,0.8424432180972371,1.0135934534980622,0.32497509426720167,w,0.37998227879152663,-0.9308531569495296,t,0.0,-0.8441215598498747,b,1,p,2.524727929780966,0.5233440202607678,-0.06014776344674178,s,f,0.1598155068477457,e,t,v,s,b,0.5185155464529122,c,w,c,0,f,-0.6974047509898612,0
240,0.40797659417472154,w,k,p,y,region_plains,p,w,0.3495194914727467,0.17665737446992283,-1.1143274455576346,w,-1.720053696980248,1.1473608227404268,o,0.0,0.5718250714894847,r,1,p,0.04326919512769884,-1.5777859433104904,0.0826868978282822,y,f,1.32913683747014,e,t,y,s,b,1.599591543315416,c,w,y,1,f,-0.600878056905611,1
4893,0.2645639064774722,w,h,p,s,region_urban,p,w,0.7389660997039813,-1.068148128852942,-0.2744929187808,w,-1.365663180886246,-0.5491317533327104,o,0.0,-0.20123794044630594,b,1,u,0.5172533207266827,0.8183327388296369,-1.8322327558317102,s,f,-0.4589237507994847,t,t,s,f,b,0.6375974960089296,c,w,b,1,f,0.8640374561567171,0
7436,-0.731605680261181,b,w,p,s,region_meadow,e,w,0.11233174707548617,0.026870784822056144,-0.15397918230637134,p,-0.27439693288204997,-0.7933795172528436,o,0.0,0.21127323858863667,?,1,l,-0.9435523342618771,0.06514909554907337,-2.422429934048051,k,f,-1.248441670192797,t,f,v,s,n,-0.07006519740813667,c,w,e,0,k,-0.033458182865172006,0
7871,-0.7146984011693576,y,b,p,s,region_meadow,p,o,0.2938248552806347,1.1186734124841518,0.4169196862811618,o,0.008224659759453409,1.1413677131663804,o,0.0,-0.8962497751478474,?,1,l,0.35834400196830585,1.3919678357231011,0.5511628610969226,s,a,0.9459508434397739,e,f,v,s,b,0.13289836316335882,c,o,n,0,b,2.0898735252488163,0
1146,-0.44651355575190455,k,k,p,s,region_forest,e,w,0.4028991994998777,-0.8558492548845007,0.6412424328825415,w,0.585629351721531,2.3093240166277123,o,1.0,-1.3380796406582118,e,1,g,-1.0720421584664008,0.11832953080014945,1.5144148568600804,s,f,0.3285219465446213,t,f,s,f,b,2.58942660660388,w,w,g,1,f,-0.7013411209443716,0
1662,0.6396034162334905,g,k,p,y,region_forest,p,w,-1.063967101212155,0.42888567526888915,-0.9696699496480037,w,-0.19851562322261826,0.037478847403059116,o,1.0,0.6666030644718031,c,1,g,-0.00043313125828342076,-1.605075800564836,-1.369788509418031,s,f,0.014414156207341024,e,t,n,s,b,1.508255774867143,c,w,y,1,x,1.0989970427941047,1
237,-1.177018326451934,n,n,p,y,region_forest,p,w,-0.4898876019798984,-1.0741814877765385,0.42994426379465744,w,0.615055140346545,0.820001944776834,o,1.0,0.9781410149592498,c,1,g,-0.14655043945868892,-0.7935126334855298,-0.922388832121322,s,f,-1.211413172695566,e,t,s,s,b,-0.1746502461994104,c,w,y,1,b,1.3092997823905892,1
1537,0.7840783717629887,p,n,p,s,region_urban,p,w,1.2308320933936125,4.506745812887017,-0.171015808560646,w,0.45183356321836665,0.39824008855050186,o,0.0,0.1190425723165763,e,1,u,0.3381113792631067,-0.10711566790753316,1.6920939116307947,s,f,-1.1366958384003103,e,t,s,s,n,-0.3541734110693161,c,w,w,1,x,0.1795932340777843,1
7208,-0.9641594366031665,g,w,p,f,region_forest,p,w,-0.3715421164486399,0.08434431745957989,0.13505685231149162,w,1.4369261152010544,-1.711975460083663,t,0.0,-0.9033195843827466,?,1,g,0.5210803482702776,1.1640069189885738,1.9204368474625753,k,f,-0.5237126208459719,e,f,n,k,b,2.144366286296901,w,w,g,0,k,-0.3389484590961753,0
626,-1.085226318850928,w,u,p,f,region_other,p,w,1.0322985319162716,0.06031797142165793,0.8858719950082347,w,0.6706302840157958,-0.0984688068720733,o,0.0,0.8072564015262425,b,1,d,-1.7068536390794382,0.07168891814020412,1.4241800402777536,s,f,0.5017421435870999,t,t,v,s,n,-0.9709126137375748,w,w,y,1,f,-1.2530131170349816,0
1910,-0.8969418705539516,p,k,p,y,region_other,p,w,-0.43106581369267,-0.5763324235618591,0.4331090578921978,g,1.1879720690245863,0.6040052250821937,o,0.0,-1.640625016123337,b,1,d,-0.8053702858442999,-0.29915809354335066,0.49647576825787454,s,f,1.1050930524905367,t,t,v,s,b,0.9762954174859017,c,w,e,1,x,2.349416125281837,0
3087,0.28071486243587296,h,h,p,f,region_other,l,b,-0.6306881360522232,0.647461977774555,-0.31682357906306124,p,0.6019836105545124,-2.36006752440307,o,0.0,-0.1540204860524492,b,1,d,-2.2980107835984773,0.5409331170255647,1.2015930840154267,k,f,-0.6865734617004368,e,f,y,k,b,0.06669581689348869,c,w,g,1,x,-1.2130272878543464,0
6655,-0.5748979625056291,b,w,p,s,region_other,e,w,-1.0960276671258793,-1.0003524701876318,1.0752314815614485,w,0.36702930454238475,-0.9152458432475153,o,0.0,-0.3474884841223157,?,1,d,0.4545449308094452,-0.4211601578054026,-1.0233154702567657,k,f,-0.9545073160414147,t,f,v,s,n,0.5454186672085317,c,w,n,0,k,-0.6826454504373479,0
218,-0.7280268873239493,w,n,p,y,region_forest,p,w,0.3767922478472071,2.0332805179292244,1.1297429765758675,w,0.09499432702202669,-0.5768543646302624,o,1.0,0.6735273517014914,c,1,g,0.705861653053659,2.0307029116642425,-0.07429235769722768,s,f,1.013871169492672,e,t,s,s,b,0.22619306951339194,c,w,w,1,x,0.05645556654227363,0
6049,-0.19434996351615688,b,w,p,s,region_other,e,w,0.6561389064372928,1.4963450904655455,-0.5753971681050261,w,0.5389127373419449,0.5159226990384777,o,0.0,0.11739623199479121,?,1,d,-1.0757642710940682,-1.7578834724585408,0.1652946247406838,k,f,-0.41317749743193427,t,f,v,k,n,2.270859449724435,c,w,n,0,f,0.3965990052496025,0
2392,-0.844574640679343,u,k,p,y,region_other,p,w,0.11614383473389968,1.190606770895814,0.2638754506949019,p,0.48963194135162647,-2.3165969419738253,o,0.0,-1.121876462162203,b,1,d,-0.2751249662513794,0.5175477932983938,2.2457019132923546,s,f,-0.9226148366077348,t,t,v,s,b,0.2417704872475942,c,w,g,1,x,1.0793883441063405,0
5518,0.2560208372097863,g,h,p,f,region_other,l,n,0.8606806635321659,-0.7196523102897547,-0.5051768583798427,p,1.8528532635101496,0.8565426481784774,o,0.0,0.18487548961606504,b,1,d,0.5002528587296271,-1.4677160903131157,-0.6277434692400446,k,f,0.32638481818217135,e,f,y,k,b,0.7336482302261743,c,w,y,1,x,-0.8684871313317467,1
2461,-0.6973355108275945,p,k,p,f,region_other,p,w,0.2691756745379804,0.3972510848019887,0.1864183088487482,w,-1.5184353915777915,0.08154423812382053,o,0.0,-1.0530273852793002,b,1,d,0.7553327688316059,-0.28764791765989656,-0.530947066521179,s,f,-0.2884955105383626,t,t,y,s,b,-0.20493563272476223,c,w,g,1,f,0.9311834148391834,0
2527,-0.48973052059331734,w,k,p,y,region_other,p,w,0.9374302852521404,0.2974726206816823,0.3652932955043013,w,-0.2027430619053354,0.5883963066835795,o,0.0,-0.9751596417254423,b,1,d,0.5739311926672516,-0.5140263582762101,0.008300944986246226,s,f,-0.35099392645165933,t,t,y,s,b,0.30931277291933157,c,w,n,1,x,-0.24926147473847923,0
22,-0.8689875697548599,k,n,p,y,region_forest,p,w,-0.9037694342481265,1.9240125823734457,0.5419310880712226,w,0.8344661551643054,-0.9300545803038498,o,1.0,0.4883694409443308,c,1,m,-1.2006942403390928,-0.19825776369735487,-0.7534151762017215,s,f,1.0340666675399741,e,t,s,s,b,2.222678339488907,c,w,y,1,b,0.5393390687308673,1
1676,-0.8628621905417165,n,k,p,s,region_forest,e,w,-0.7857743632605924,-1.5345059784286772,0.3141983745482903,w,-0.6344289512075438,1.4302504125494013,o,1.0,-1.0368437031131492,e,1,g,-0.6378448770996514,-1.2173988492647658,0.0931128586139329,s,f,-0.6410171526989159,t,f,a,f,b,-1.0306697654625794,w,w,w,1,x,-1.0452523849590778,0
8053,0.2855108505740339,b,w,p,y,region_other,e,p,-0.013717694848329192,-0.316789524033547,-0.6987128470329255,w,-0.09048470146990369,-1.221464567156712,o,0.0,-0.03253807692682579,?,1,d,0.0712817910056769,-0.6070358651281212,0.8570555084388983,k,f,-0.537249903166941,t,f,v,k,n,-0.5309913200491719,c,w,n,0,k,0.3457701855753221,0
254,-0.8832543030949659,n,n,p,s,region_forest,p,w,-0.03896122252821505,1.3706206191930703,0.7301783235323258,w,1.249741455443668,-0.09619343946386219,o,1.0,0.527728827644319,c,1,g,-0.5512470909311628,-1.1802735077647508,-1.0202241457461025,s,f,-0.02013939015021655,e,t,s,s,b,-0.10690662541073999,c,w,w,1,b,1.771425263118786,0
