id,gill-attachment,pore_density_index,is_smelly,cap_firmness_index,airflow_intensity,stalk-shape,veil-color,stalk-color-below-ring,population,fiber_thickness_score,cap-shape,bruises,cap-surface,stalk-surface-below-ring,stalk-surface-above-ring,spore-print-color,stalk-color-above-ring,cap-color,gill-color,dark_spore_print,habitat,soil_mineral_level,cap_radiation_index,has_ring,gill-spacing,stalk-root,odor,forest_canopy_density,ring-number,gill-size,spore_dispersal_score,local_humidity_index,ring-type,surface_moisture_level,veil-type,is_dangerous
1,f,0.4047600971729573,1,-1.5229587639944702,-0.10355710049762214,e,w,w,n,0.31362500736416515,x,t,s,s,s,n,w,y,k,1,g,-1.2424000656771716,0.060998803602085636,1,c,c,a,0.024875239334542547,o,b,-0.24877632727203078,1.9220931223863578,p,0.9740340688897365,p,1
3523,f,-0.47507524025116815,0,-1.2156361295986817,0.8329288916197907,t,w,w,v,-1.2490988634754852,f,t,f,s,s,n,p,g,w,1,d,-1.8525083289384088,-0.3004627299771817,1,c,b,n,-0.7401835811689957,o,b,-0.2673952744418173,-0.7924593610696258,p,-0.09059774888897759,p,0
4597,f,1.5624121386871146,1,-1.1285935447092847,-0.4536458393224902,e,w,b,y,-0.6063018370462037,f,f,f,k,k,h,b,y,g,1,d,-1.21641135489541,-0.9019541638374933,1,c,b,f,-1.6041504773113908,o,b,1.0418060522879875,0.3746366225684826,l,-0.3234333416867257,p,1
4672,f,0.1518194413179802,1,-0.4258787336328963,0.791615022777424,e,w,b,y,0.83013001966058,f,f,y,k,k,h,n,g,g,1,p,1.3526951701313332,0.5206852826394993,1,c,b,f,0.04147958798228114,o,b,0.6151417093579639,-0.04376498823050409,l,-1.7798423404806971,p,1
6792,f,0.028432111391942134,1,-0.45830461983435805,-0.30140348127002203,t,w,p,v,-0.03220238067506169,f,f,s,s,s,w,w,e,b,0,l,-1.0860999482637972,1.4322427904700321,1,c,?,s,-0.027279965589992093,o,n,-1.3315348310060047,2.6364972287953994,e,0.4045176882347607,p,1
2003,f,0.6352486283047901,0,0.6829467931383254,-0.3050361586080767,t,w,g,y,0.18540688538097266,x,t,f,s,s,k,g,n,w,1,d,-0.48357057259707437,0.34983783130481216,1,c,b,n,-0.07461498283225182,o,b,0.0671181086098674,-0.416681587739015,p,-0.6097758813206436,p,0
3877,f,0.3285206391397007,0,0.060236172935012884,0.0823897527331595,t,w,p,v,-1.65462668519261,f,t,f,s,s,n,g,e,n,1,d,-0.12289706481032665,-0.8754252255241359,1,c,b,n,0.37274576552613475,o,b,0.2709252344264504,-0.5755487931375887,p,0.46301484795967973,p,0
3047,f,-2.4478289257701333,1,-0.5670989730027903,-1.6507305612460512,e,w,w,v,0.8306460660253165,x,f,s,s,s,n,w,p,n,1,d,-0.5014180189770892,-0.4787077288458088,1,w,b,c,-0.027536088796488174,o,n,1.975978072409887,0.005152686685220347,p,0.15265948751580072,p,1
2210,f,0.29130438282947957,1,0.13986058075943492,-0.3910371847464445,e,w,w,s,1.1402006107627027,x,f,s,s,s,n,w,p,g,1,d,0.4067280809968231,-0.20928714388354072,1,w,b,c,-1.7067682502252433,o,n,1.3758789145050845,-0.53089479772306,p,1.0160595313515508,p,1
3469,f,-0.015192818557596516,1,-0.8474971957101705,-0.06382338942973731,e,w,w,v,-1.0923219730735712,x,f,s,s,s,n,w,p,n,1,d,0.3263891061913936,0.012744353489790415,1,c,b,c,2.206447379816809,o,n,-0.4583561860892465,-0.05881957297877975,p,0.8003564705620101,p,1
7700,f,0.5627170607896943,1,0.463067961075939,1.0447097417870035,t,w,w,v,-0.01968246606047596,k,f,s,k,k,w,p,e,b,0,d,1.6583162133759626,0.8541465646978367,1,c,?,s,0.026641805674737062,o,n,1.7652772198805924,-0.7382787467151595,e,-0.03907810571616679,p,0
7322,f,1.8613987101536156,1,-1.1075086045688078,0.7261541736492156,t,w,p,v,0.5327334862193163,k,f,s,s,s,w,p,n,b,0,l,-0.6048799057651033,-1.1174372184670447,1,c,?,f,1.3950126725452043,o,n,-0.2097356948283467,0.04127600015357486,e,-0.1788014787668398,p,1
847,f,-0.6819277125511909,1,-1.3307324368607656,0.8200887987911447,e,w,w,s,0.3044063596328327,b,t,y,s,s,n,w,w,g,1,g,0.9578063423857539,-1.6400086838900156,1,c,c,l,-0.5107568770846267,o,b,2.7009443119934993,1.579293649495259,p,0.04510800121339664,p,1
4057,f,-1.1840593121671354,1,-1.474428128002068,1.213959773116971,e,w,w,s,1.007196913880258,x,f,f,s,s,n,w,g,g,1,d,0.8248750822622705,0.1897729692265816,1,c,b,c,-1.8393727844196957,o,n,0.6611269715358054,-0.2638103531275692,p,-1.8116835364114072,p,1
1942,f,-0.11186865959828009,0,-0.7561096421277498,0.4749946386965296,t,w,w,v,1.532744792760907,x,t,f,s,s,k,w,n,n,1,d,1.5676222372184498,-3.024792789673313,1,c,b,n,1.6886387713630993,o,b,-1.1436104311608832,0.8713290784541757,p,0.25424293627817907,p,0
3070,f,-0.6749913099880899,0,-0.4409327625428967,-0.19057218410735216,t,w,w,v,-0.4238513297366296,f,t,y,s,s,k,w,g,u,1,d,0.7295003537330356,-1.5908247811969405,1,c,b,n,2.7559915048645722,o,b,-1.037875397249737,-0.006098421686550679,p,0.3711859306174261,p,1
7991,f,-1.7582164246709995,0,0.3949362128294486,0.22133009383288646,e,w,w,n,-0.8250949229095947,k,f,s,s,k,w,w,g,w,0,g,0.35215081640406826,-0.8872212238596676,1,w,?,n,0.9377597312077462,t,b,0.6931354371703354,1.2230234492849463,p,-2.506984949377617,p,0
627,f,-0.7777347234675455,0,-0.0023413881869583275,0.018161368794149632,e,w,w,y,1.0204270995380669,s,f,f,s,s,k,w,g,p,1,u,0.857109367736165,-0.27226971975182734,1,c,e,n,0.5902144376518743,o,n,1.1321834340317687,1.1370491318816542,p,-0.5396957668657604,p,1
2554,f,0.30931277291933157,0,0.9631409731750529,0.5883963066835795,t,w,g,y,-0.24926147473847923,x,t,f,s,s,k,w,g,p,1,d,0.5739311926672516,-0.35099392645165933,1,c,b,n,0.9374302852521404,o,b,-0.5140263582762101,-0.2027430619053354,p,0.7561601975395755,p,0
5114,f,0.43028778059712375,1,1.5621376984528295,-1.2945150644960302,t,w,w,v,0.9588997294172601,x,t,s,s,f,h,w,b,w,1,g,-0.19129111967148657,-1.1225440267263707,1,c,b,f,0.08767367945006847,o,b,0.48149441167777596,1.142441707468284,p,-1.6389253714029226,p,1
3405,f,1.29654293729385,1,0.10918772630536258,-1.7092811978244766,e,w,w,s,0.5199775663480041,x,f,s,s,s,n,w,g,p,1,d,0.11161605047328098,-0.3940255066308194,1,w,b,c,-1.1243185039934878,o,n,0.8552266732762239,-0.3244871215332124,p,-1.856267498765311,p,1
1708,f,-0.0215668154884143,0,-0.4496665392179212,-0.0582834571845804,t,w,w,s,-0.2733676870793202,f,f,f,s,s,k,w,g,k,1,g,-0.62526851208343,-0.6243635860906256,1,w,e,n,1.020078210333031,o,b,-0.27046552166551285,0.5642561565378406,e,2.358131865333807,p,1
5735,f,-1.4098846523975785,1,1.0266013295022722,0.25691753887949054,t,w,w,v,-0.7605589841867102,x,t,s,f,s,h,w,w,h,1,u,-0.5060628307076832,-0.1975334392819477,1,c,b,f,-0.12336422481337993,o,b,-0.5954571907392431,-0.05679546787822309,p,0.4857737748884289,p,1
2586,f,0.36505836840291495,0,0.18034774675536697,-1.6905699062091326,t,w,g,y,-0.8529462882415292,x,t,y,s,s,n,p,g,w,1,d,-0.730924257879014,-0.5947765198119406,1,c,b,n,-0.8888517681096115,o,b,1.1983229188656528,-0.755171277710599,p,-0.02357746215505412,p,0
2583,f,-1.0814590702112945,0,-0.6747567399230857,1.7702577280287901,t,w,p,v,-0.12431983327974098,f,t,f,s,s,k,p,n,n,1,d,-0.10357002220792093,0.9521157287124277,1,c,b,n,-1.9461085565318015,o,b,-0.3739819027000927,-2.143459860848449,p,0.14931185214190373,p,0
3183,f,-0.3316815254917582,0,-0.5588419669281268,-1.3262329845876064,t,w,w,y,0.46311275426457477,f,t,f,s,s,n,g,e,w,1,d,0.0243459455067748,-0.23592831755673382,1,c,b,n,-2.5425109548638636,o,b,-1.729005727495966,0.8071377115236237,p,1.0489212805426362,p,0
6003,f,-1.6606491348332173,1,0.5437261547886781,0.20826602768117738,t,w,w,v,-0.9002254100901701,x,f,s,k,k,w,w,n,b,0,p,0.20407477898010537,-0.1126971118888244,1,c,?,f,-0.8505251730369144,o,n,0.04649590427232547,-0.2824665647336673,e,-0.9139076498769614,p,1
4985,f,-0.4704506689872728,1,0.6870109581123818,0.8300595598323361,e,w,b,v,0.4432605696039191,f,f,f,k,k,h,b,g,g,1,g,-0.3224049191538611,-0.05427145764783535,1,c,b,f,0.6824290546988737,o,b,-2.2055689143291763,0.1387543287238476,l,-1.2385224069905463,p,1
3923,f,0.5077884732255902,0,0.49531004170743254,-0.440125158898561,t,w,w,v,0.626122498000675,f,t,f,s,s,k,g,g,p,1,d,2.245628467089738,-2.1836158741764042,1,c,b,n,0.0035521279020220833,o,b,0.2443332735548772,1.141770842107961,p,0.5459630955291201,p,0
6,f,0.5980040116430776,1,-0.8165238367253593,0.6413103035714705,e,w,w,n,-1.0023789065963726,b,t,s,s,s,k,w,w,g,1,m,-0.6382700671642547,0.7575451265687285,1,c,c,a,0.8190847356362267,o,b,-1.3555123337588406,1.1094593607514278,p,1.0002445624167586,p,1
7259,f,1.430253910095009,1,-0.05668914743077159,1.3694294950242492,t,w,w,v,0.8202316556367192,f,f,s,s,k,w,p,n,b,0,p,-0.261838507120198,0.04978100755834123,1,c,?,y,-1.978856023987797,o,n,2.113703581974177,-0.8957050706664803,e,-0.1424568759379192,p,0
3022,f,1.5746192676909097,0,-1.3788087327802274,0.6423860233695611,t,w,g,y,-0.4922066283104829,f,t,f,s,s,n,g,e,w,1,d,-0.25831133817313423,-0.12693570337097812,1,c,b,n,0.4118822283560296,o,b,-0.06273427709516738,-0.8302737348060498,p,-1.5446130968608422,p,0
2058,f,-0.990708176361029,0,1.0700736103704593,0.6733677209006698,t,w,w,a,1.7028611922056234,x,f,f,f,s,n,w,w,p,1,g,-0.32742251161617997,-1.2507536482629071,1,w,e,n,0.0672374159542332,o,b,1.2742677739395505,-1.9593449553037083,e,0.6548911579778811,p,0
3619,f,-0.41327861179083103,0,0.3503410344514679,0.2328024408281766,t,w,g,v,-0.55903555552189,x,t,y,s,s,k,w,n,n,1,d,1.1991764716364968,0.7079264748084955,1,c,b,n,0.21639533468074743,o,b,-0.09576061884016404,-1.2831457729944393,p,-1.7532298067972054,p,0
7547,a,0.8223492810387406,0,-0.7743885356827591,-0.6203245649509662,e,n,o,v,0.1728084159097178,k,f,s,s,s,n,o,n,y,1,l,0.2048706087329901,0.5458836821023663,1,c,?,n,1.7005723032625386,o,b,-0.4861260957344406,-1.2609518162603692,p,-2.663489537956507,p,0
6506,f,-0.3432857233398056,1,1.7530848477164287,-0.17193237682489357,t,w,p,v,-0.4571363573996206,f,f,y,s,s,w,p,e,b,0,p,0.36624504474397584,-1.1848655172346727,1,c,?,f,0.5180230083440472,o,n,2.437283534915639,-1.245349000817121,e,-0.02165649503739868,p,0
7641,f,0.9352026594610058,0,0.06960670874413896,-0.6455597791421038,e,w,w,s,-0.6130917495197014,b,f,s,s,k,w,w,g,p,0,g,-1.95519601608075,0.16835863933394526,1,w,?,n,0.928022050711606,t,b,-0.8004102189949678,-1.4106817780853493,p,0.6810730770173063,p,0
199,f,-0.747624545612635,1,0.67472206125024,0.683721718470196,t,w,w,v,-0.8919008374075167,f,t,s,s,s,n,w,w,n,1,d,0.31322859923799184,0.8553542304403816,1,w,b,a,0.5389461906213191,o,n,-1.632402808882629,-0.9224528439434531,p,0.6622598757704032,p,1
7986,f,-0.6319545491604223,0,0.8167339153984602,-0.06280901390724189,e,w,n,y,-0.09962280726093196,b,f,y,y,y,w,n,n,w,0,p,-0.6369699138415189,1.4289658425032346,1,c,b,n,-1.2553273610551192,t,b,-0.777427259144518,-0.6615891677306694,p,1.2388958717762868,p,0
3573,f,-0.5353963044999637,0,-0.00367845406224581,-0.10025845559082376,t,w,g,v,-1.2577932761239219,f,t,f,s,s,n,g,e,u,1,d,1.2757299869202878,0.3528810640434639,1,c,b,n,-0.8986719478417652,o,b,-1.2296529462680856,-1.607974777634121,p,0.427416166147528,p,0
4552,f,0.8517549313757087,1,1.0255583557177004,0.4623500105459897,e,w,p,v,-1.113955251735491,f,f,y,k,k,h,p,g,g,1,g,0.5957873690127149,-1.333493042647371,1,c,b,f,-0.5444339135780434,o,b,-0.01940964238534555,-1.8630467622467342,l,-0.8481837840342408,p,1
862,f,-1.4823885456354269,1,-0.6552311189383428,0.354977628176592,e,w,w,s,0.18957369416287068,f,t,y,y,s,n,w,y,p,1,g,-0.25405836835938966,0.23661654603082036,1,c,r,a,-1.5615364906960245,o,b,-0.059063109162250355,-1.1025197787864147,p,-0.13016746019673428,p,1
6949,f,1.1720356542050796,1,0.14377566826372068,1.7758672244393787,t,w,w,v,-0.32666937755649134,k,f,s,k,k,w,w,e,b,0,l,-0.0033422249197033464,-1.520216687602784,1,c,?,f,0.3367678528548131,o,n,-0.011628940920485633,0.6930550071704034,e,1.054599605833873,p,1
2393,f,0.13855585804597156,0,0.29803971486691816,-1.4565720653926528,t,w,p,v,1.2017094292909885,x,t,y,s,s,k,p,g,w,1,d,-0.5362242017112054,-1.0533612171303663,1,c,b,n,0.28124021081480693,o,b,-1.739205989338765,0.5661603818742029,p,-0.5314286860726836,p,0
1606,f,0.3135413242314296,0,-0.8378815945366619,-0.419526714600371,t,w,w,a,1.7120909268942728,f,f,s,s,s,k,w,g,k,1,g,-0.2807330599839491,-0.464671087307842,1,w,e,n,0.7039187080486304,o,b,-1.5763183522338524,-1.7954660112136502,e,0.00819700430982076,p,0
2274,f,-0.4848575679675206,0,0.06880362569506428,-0.985146656407113,t,w,g,v,-0.895094751738345,f,t,f,s,s,k,w,g,n,1,d,-1.607400075874547,0.9570937830556437,1,c,b,n,-1.9304021070614643,o,b,0.7883657021984052,-0.10317001095070696,p,-0.5881620731790873,p,0
3235,f,1.000504123997074,1,-1.9704332038034176,-0.9465470229183619,e,w,n,v,-0.40790591232644685,x,f,f,k,k,h,b,g,h,1,g,0.2873552138324717,0.9939786381378781,1,c,b,f,1.0442678957518572,o,b,-0.03719361097543036,-0.08279384464175686,l,0.8057915963088538,p,1
2275,f,-1.2043833444065675,0,0.7945397181593544,-0.03636075914434371,t,w,p,y,0.2476669784889451,x,t,y,s,s,n,w,n,u,1,d,0.2020242664210281,0.25622195351662397,1,c,b,n,1.3817192142426384,o,b,-0.14447974390630308,1.3827974274926733,p,-0.00011704912568639759,p,0
7215,f,1.1414187479386937,1,-1.0851251447911667,-0.5245819814373465,t,w,w,v,-0.22141048802024532,k,f,y,s,k,w,w,e,b,0,p,-0.7207803071439085,0.21823246522697473,1,c,?,s,1.2231240642200365,o,n,0.25272717641180786,1.8470321542773855,e,2.4576686688304603,p,0
1529,f,0.43398043243366125,0,0.7088095153221207,0.2598991648031096,t,w,w,a,0.6798593699929649,x,f,s,f,f,k,w,w,n,1,g,0.1493834845852554,0.12663511258994223,1,w,e,n,1.5993336465822894,o,b,0.052858388360690456,-1.0086566641581407,e,0.24831683955559872,p,0
6503,f,0.37447750508844985,1,2.133021769949211,-0.9921662085972891,t,w,p,v,-0.6416524415197875,f,f,s,k,k,w,w,e,b,0,d,-0.4375093214438943,-0.16624886739327158,1,c,?,f,0.5525638942663141,o,n,-1.691226633895134,1.6467898634631273,e,-1.3713386919423076,p,1
4838,f,0.34800244457417134,1,0.3057152697228355,0.988376028369144,e,w,n,y,-1.1516509188701516,x,f,f,k,k,h,b,y,g,1,d,-1.004479341341139,0.6780577165684405,1,c,b,f,2.773769567025424,o,b,0.47429514609211465,0.025731257626235304,l,0.15120788555750925,p,1
6263,f,-0.06643941452728566,1,-0.8432403245875508,-1.3249969440538498,t,w,w,v,-1.6411240062531611,f,f,s,k,s,w,p,e,b,0,d,0.3947218131574738,-0.386316533974073,1,c,?,s,-0.44934418203512533,o,n,-0.5997648169222888,-0.9232536724956949,e,0.07302422561501296,p,0
6995,f,0.9205979937097436,1,-1.4728250984696853,-2.03189250530174,t,w,w,v,-0.46957071878155826,f,f,y,s,k,w,p,e,b,0,d,0.5355386808325489,0.8605547681386655,1,c,?,s,-1.0452815060254392,o,n,2.3297207665979394,-0.6325388728767961,e,-1.1830299592352236,p,1
6600,f,2.1641973065071136,1,-0.254214217257817,0.5525236810560489,t,w,w,v,-0.5253193731584994,k,f,y,k,k,w,p,n,b,0,p,-0.018147124856238907,0.8879253373707263,1,c,?,y,0.8096228107734889,o,n,0.9916931626996569,-0.6210043295909301,e,-0.49557749381354266,p,1
783,f,0.09361160187692935,1,-1.9958027274719585,-0.5248971653969767,e,w,w,s,1.9429985179902964,x,t,s,s,s,k,w,w,n,1,m,1.3798232182194554,-1.5471628334644278,1,c,c,l,0.644474681956917,o,b,1.0391433842099649,-0.31230465320598416,p,-0.15406685822731384,p,1
6661,f,-1.7674462112685954,1,0.9705884668497021,-1.0867063733452897,t,w,w,v,-0.579545248905348,x,f,s,s,k,w,w,n,b,0,p,-1.1854738180151096,1.0308674239086513,1,c,?,y,-0.04159126365185456,o,n,-0.11389775350254949,-0.2541662368334117,e,-0.5649655472520776,p,1
1751,f,-0.9100506506190228,1,-1.7927668291001777,0.40877849851812614,e,w,w,y,-0.8523724380144719,f,t,y,y,s,n,w,y,n,1,p,-0.18086231529477206,-0.580003565768072,1,c,r,a,1.8464671463062388,o,b,0.119367436053551,-0.5331132876297867,p,0.13118245451661864,p,1
2418,f,-0.5153926345739941,0,-0.11096878133022564,-0.9769533691688645,t,w,g,y,-0.7106552430052673,x,t,y,s,s,k,p,n,p,1,d,0.9791718610920901,-2.034034437575015,1,c,b,n,1.0751570343677412,o,b,0.7874411794213982,1.1488012965685712,p,-0.21939860971382405,p,0
2288,f,1.1287612239686462,1,0.7294263339321729,-1.512871810824244,e,w,w,s,0.21232448190251538,f,t,s,s,s,k,w,n,p,1,u,-0.12411159609133722,0.2093643678896646,1,c,e,p,1.4395651721478888,o,n,-0.8242446710614058,-0.636062502003947,p,1.4657229390265,p,1
946,f,-0.9322290413448805,0,0.823140969367302,-1.0967759839191176,t,w,w,s,-0.48635931717624037,f,f,f,f,f,k,w,w,n,1,g,-0.31740379431109944,0.9930044469313897,1,w,e,n,3.043630542676305,o,b,1.2903363269126178,0.2746994056705363,e,0.5092295383162215,p,0
1400,f,1.1267750377257553,0,-0.23103158837459842,-0.7024910137013759,t,w,w,s,0.7295957504429278,f,f,s,f,s,k,w,n,k,1,g,-0.02780029952586016,0.572935843735117,1,w,e,n,-1.3840671945838998,o,b,0.4993033244644526,0.4062021245768658,e,-0.0043495993440132,p,1
2328,f,-0.06824418160465164,0,0.27027956723539276,0.8684174061657237,t,w,w,v,-0.06104329600330352,x,t,f,s,s,k,p,n,w,1,d,1.59553296783916,0.27738408501181433,1,c,b,n,-1.145388173279312,o,b,-0.26506744865761417,-1.0856849181162813,p,0.025515733053315382,p,0
3186,f,-0.44058810842159596,0,0.4561926374143078,0.6369093572174899,t,w,w,v,0.45600198518966306,f,t,y,s,s,k,g,g,u,1,d,0.36098987442724123,1.2759795283098574,1,c,b,n,-0.8031802337034545,o,b,-0.3530215578572788,0.7610365108571379,p,-0.35190646480159277,p,0
1432,f,0.5486191775086652,1,-0.6822167189548592,0.9887374063816577,e,w,w,s,-0.12906162562737494,f,t,y,s,s,k,w,w,w,1,g,1.4926673153060535,0.5763976534504003,1,c,e,p,1.3684845293797219,o,n,-1.4233655572998392,-0.8389447519448523,p,-0.11629048500729083,p,1
5013,f,-1.3494781033496248,1,0.47705366941820565,0.33840510119834183,e,w,b,v,0.594149926513018,x,f,y,k,k,h,b,y,p,1,p,-0.1776899686041748,-0.7822274524509183,1,c,b,f,1.8484246137815297,o,b,0.4155425927625741,-1.0088500871529196,l,-0.7577211325275646,p,1
5842,f,0.4454320870708444,1,-1.0374629818467107,-0.08333368354620206,t,w,w,v,1.8804428180286301,f,t,s,f,s,h,w,g,h,1,g,-1.2969960823046716,0.2113386156549582,1,c,b,f,1.2512036037058494,o,b,-1.8988553513891153,0.08907834355808103,p,0.2632896244576094,p,1
4991,f,0.23584052849589596,1,1.2926224103393442,0.8306355419986756,e,w,p,y,1.5722187369244698,x,f,f,k,k,h,n,y,p,1,d,1.6283006946322267,0.2196913900555215,1,c,b,f,1.290006374481151,o,b,-0.9242223056640635,-2.794363336755826,l,-0.23656199354819446,p,1
7873,f,0.2396458496024926,1,0.7132095634755817,0.7477465617734632,t,w,w,v,0.4451247756450302,k,f,s,k,s,w,p,e,b,0,d,0.3365049794606557,-1.7413236474320657,1,c,?,s,-2.1686377634080447,o,n,-0.26340213276755375,0.3638144136678127,e,0.10046846059654882,p,0
6227,f,-2.2162850661914444,1,-0.07608129644999888,0.19202255264665372,t,w,p,v,0.15931344663527092,f,f,y,k,k,w,p,e,b,0,p,-0.46536070264365115,0.6105669516203309,1,c,?,f,-1.615296297790177,o,n,-0.6137451982855641,-0.031546768024930595,e,1.4331239415397288,p,1
2181,f,0.05210767782873524,0,0.7947170323066438,0.9016305742324481,t,w,p,v,1.0246467407122566,x,t,y,s,s,n,g,n,u,1,d,-0.37831374853674793,0.4888624524124977,1,c,b,n,-0.8603535111411033,o,b,0.501545908003274,-0.5176010460065542,p,-0.9166178157831285,p,0
415,f,-0.14431406945552114,1,0.3039180222246367,0.40656929688704063,e,w,w,n,1.162971269163844,b,t,y,s,s,n,w,y,w,1,g,0.3829187115832641,-0.373940773955979,1,c,c,a,-0.5252249864586956,o,b,0.07257813003801716,0.2561503873542899,p,1.6457800627539385,p,1
5525,f,-0.34028821024887346,0,0.3464794336352301,0.18708125537564457,e,w,e,c,0.8755866731176111,x,t,y,s,s,w,w,p,e,0,w,-0.9018854240460652,1.1083599531337305,1,c,?,n,-0.032237294521452076,t,b,-3.0404367409713897,0.5065051408157683,e,1.6595271734693562,p,0
5609,f,-0.9021831140157526,1,1.251905211835959,0.14106483034217243,t,w,w,v,-0.04091537369126111,f,t,s,s,f,h,w,g,p,1,g,0.03762734978372417,1.3373657807359725,1,c,b,f,-0.3665854874451394,o,b,0.3147374164680416,0.3660996707654986,p,0.7500443858611368,p,1
6135,f,-0.2722843064188974,1,-0.8244033703862671,-0.7266930555071304,t,w,w,v,-0.6889194153424328,k,f,s,s,s,w,w,e,b,0,p,-0.34016278984627624,1.2395256325142845,1,c,?,f,0.2907197888895628,o,n,-1.325545821130086,-0.36529851947496816,e,0.6687066203052989,p,0
4436,f,1.0198790281123857,1,-0.42573007054911716,-1.414326726365638,e,w,n,v,-1.4031009943776707,f,f,y,k,k,h,b,g,h,1,d,-0.5386729620969952,-0.7978261139442304,1,c,b,f,1.6534504465807007,o,b,0.0730255543312282,0.5665531543135816,l,-1.031848844224768,p,1
5791,f,-0.4790934939934391,1,-0.6060715898941221,-0.4258744591944389,t,w,w,v,1.1120949930763728,x,t,s,s,f,h,w,b,p,1,u,1.0964047781579453,-0.2477143434324388,1,c,b,f,-2.461837907150969,o,b,0.7077496824367625,-0.41149324430273715,p,1.950984940301054,p,1
3279,f,-0.3135474654787633,0,-0.326135109704956,-0.1949803641518823,t,w,p,y,-0.7007646379207145,f,t,y,s,s,n,g,g,w,1,d,-1.413153535642155,-1.831245896399515,1,c,b,n,0.3987777656825843,o,b,-0.39608096906754264,-0.0673227023101442,p,2.0415387843169444,p,0
5474,f,-0.03294905356310507,1,1.234957559704117,1.3231109745657603,e,w,n,v,-0.00578691043936403,f,f,y,k,k,h,n,g,g,1,p,-0.9527026018450849,-1.5174799918618889,1,c,b,f,0.7894523417949696,o,b,0.7503393316625747,-0.2067211815431774,l,1.8092884435515908,p,1
3955,f,0.3650818881566264,1,1.6240274313473586,0.15524269770203364,e,w,p,v,0.11987887101521665,x,f,y,k,k,h,b,g,g,1,p,-1.0130747715627195,0.8020710822624674,1,c,b,f,0.5458169580976997,o,b,0.12408964280675885,-0.30622705489645563,l,0.8736605096994118,p,1
2188,f,0.5918952599777157,0,-0.25951322448209657,-0.629370751121835,t,w,p,v,0.8270759467747779,x,t,f,s,s,k,g,g,w,1,d,0.8904752907084028,-1.6316405861224352,1,c,b,n,0.8210086523510245,o,b,0.20075967019129723,-0.1560124546333821,p,-0.2897313284303901,p,1
560,f,-0.8685444906870606,1,2.280416311923196,-0.43863744783165426,e,w,w,s,0.2490107074245947,b,t,s,s,s,n,w,y,g,1,g,0.5405536740856597,0.7456782868307945,1,c,c,a,0.37502334317049574,o,b,0.7603419464405957,0.9397825643790138,p,-0.34300861901628066,p,1
3114,f,0.06669581689348869,0,-1.8220318502709199,-2.36006752440307,t,w,p,v,-1.2130272878543464,f,t,f,s,s,n,p,g,w,1,d,-2.2980107835984773,-0.6865734617004368,1,c,b,n,-0.6306881360522232,o,b,0.5409331170255647,0.6019836105545124,p,0.0235102160344747,p,0
4706,f,2.5983834058342383,1,-1.870457149062288,0.5702006848682911,e,w,p,y,-0.1465465513542071,x,f,y,k,k,h,n,g,h,1,d,-0.13392515495590418,0.021389923802054102,1,c,b,f,-0.4573166554481606,o,b,0.37834632103116095,-0.3202057669870479,l,-1.4141978093849739,p,1
1427,f,-0.04980252449101679,0,1.1430755885056563,0.38959761277610394,t,w,w,s,0.8151655602984684,x,f,s,f,f,k,w,g,h,1,g,0.07886753561900425,1.991887191075556,1,w,e,n,0.3192715578507945,o,b,-0.965813948833352,0.6334079171585816,e,0.14461628703308219,p,1
595,f,-0.893220156790138,1,0.05601162637466865,0.7520690862389313,e,w,w,v,0.5548867229543852,x,t,s,s,s,k,w,n,p,1,u,-1.5354275402322224,0.2845210308439862,1,c,e,p,-0.2827986031018016,o,n,0.11345623644892455,0.938915052055937,p,2.043336920428779,p,1
